interaction_id,ad_id,customer_id,event_type,event_time,device_type,location
a9ad326c-1b31-43da-83df-3d8efc0c2af8,02f4eafa-792f-491c-8900-ae5db9821a05,ec081f48-3f5e-4d57-a84a-75037790bcd8,conversion,2023-10-30 23:37:31,Mobile,"Rodriguezfort, Northern Mariana Islands"
f35f70c4-080a-468c-9ff7-da0e404ef6f5,dbdea6aa-434c-4c0c-944e-4e2511dcbad9,4d278073-32fb-4e5f-9b0b-e78940dbfef1,impression,2023-12-18 00:50:15,Desktop,"New Michaelview, Nauru"
44675bca-06b5-4872-96a4-f82e3074b719,8b8296ac-3b30-4412-8d86-497d0d062740,72d91752-9e8f-48eb-97f2-41d2ce4bb7e9,impression,2025-03-21 02:54:05,Desktop,"Burnsland, Monaco"
4522ceb7-237f-4e30-8da0-f73a5f87fd1c,81564c64-dfc9-47ba-aaf5-5cd49194732b,d5a0f140-1161-44ac-a355-89539174167a,impression,2024-10-29 10:27:27,Desktop,"Matthewshire, Bulgaria"
fa4ac7dc-d390-48b6-94df-929b7727de66,d500eaaa-0c05-4d61-b5ab-a0cdd2b9ede9,4929fa1a-3ddb-4ce8-bd32-b2030274e83b,impression,2025-03-23 17:42:45,Tablet,"New Michaelview, Nauru"
b7f412dc-a36e-43d4-a3db-c507980226ba,f86a5652-b56a-4eb6-8846-f572eefa87ec,8ada2b57-9be6-4b0f-81c7-ff4cb09925c6,impression,2024-12-30 18:15:07,Desktop,"Port Megan, India"
32820652-87e1-49c9-8712-5c0dbe1f9c50,b388fd74-07fb-4b95-91b9-05b91dcc606d,6cb43e8b-a895-4519-a085-7678cb8434f5,impression,2023-06-04 17:28:07,Tablet,"Port Ericmouth, Afghanistan"
8dbd51bc-2922-4c5c-a837-d1f68f7d0ea2,b18656da-19d8-40bf-ac95-5b5e4edf0dde,abf30178-3b4d-4adf-929d-cac65062909c,impression,2023-06-20 06:35:03,Tablet,"Reidstad, Thailand"
3f09084f-a81d-447d-912f-d081e6fbce57,e18a4856-320c-4bf2-9d41-30353899bb91,6f862e08-2222-440a-b878-47e17e877dbe,impression,2024-02-09 02:58:04,Mobile,"East Lisa, Moldova"
4fa92269-9a67-47b8-919c-ddbff7817ff3,afae8c0c-3c72-49fe-991a-dfe6c2f3e8ca,0a695e6b-8748-40a6-82d0-da29f9b4eb71,impression,2024-06-18 19:39:20,Desktop,"Ayalaberg, Norway"
33d7ca21-d3e6-430e-b5a4-356107fc9c11,bc18cb00-4617-481d-b27d-409fe3a92572,e1303400-c6ae-4db3-8349-8f2260d5bd15,impression,2024-02-16 07:30:33,Desktop,"East Lisa, Moldova"
f94039a6-56d9-4973-9097-4487bbdf5497,d3dc26dd-a1c5-476f-9ad7-784f9b5b1819,7f731783-1e03-4ea6-9e5c-33010b942fc0,impression,2024-06-15 11:18:40,Mobile,"New Greg, Cayman Islands"
62f9b2ee-b57a-4330-9c5e-a494c4aa9143,b192851c-4863-449a-b1ce-93b1c2ffa2df,,impression,2023-12-22 23:43:10,Mobile,"North Jasonland, Bulgaria"
3aa230f2-39f5-4c2a-9b2b-175fc4ab46a5,5bed24e6-7391-435b-a373-8b9d6832d0d4,72804c78-c670-48e6-822e-97828ff13919,impression,2025-02-07 00:54:26,Desktop,"Priceborough, Costa Rica"
83738bf2-59cf-4fde-b7e4-5379af6a744d,4621d579-55a6-4652-8d91-e56bdf530e1d,54ed98ca-e588-40a1-96a5-274415df266b,impression,2023-11-14 05:01:54,Tablet,"New Tonyafurt, Sao Tome and Principe"
cea124d5-d616-4f0d-87e5-cdc11f8956dd,2af7e38b-027e-49c5-86f9-4c2c6477cc78,937d0054-72d4-4e22-b9a7-7eb6ddc3d7ba,impression,2024-05-21 07:57:54,Tablet,"South Jennifermouth, Ghana"
91102d11-0a9f-4e72-8b41-53dd9da4be38,c1279091-7978-465a-8ec6-9acf25b374ea,,click,2024-04-03 12:56:38,Desktop,"Burnsland, Monaco"
11d9e018-e756-4131-9b99-78b90b2bb233,eacd7dad-9ac1-4f85-b12b-f7fab4218875,0dbe5168-18fa-48e2-aca4-abce03c18cf0,impression,2025-03-26 01:24:44,Mobile,"East Dustin, Gibraltar"
4ed87db4-fac2-4257-b5bb-3118ec808745,04ec5e14-6685-4d34-8482-c6c7e95b204b,f7d7a3f3-e317-4c0a-a5e2-591b7ad0bf60,impression,2025-02-20 02:51:59,Tablet,"Port Monicaburgh, Haiti"
47e76dcd-59ea-4bbf-ba9f-c43679a6a844,ea1401fb-dc9f-46d0-8a40-5dfa812c9afc,3262f170-b902-4a80-a3c3-7c712223c544,impression,2023-04-23 06:45:11,Mobile,"Matthewshire, Bulgaria"
1b3cb680-3cbc-4749-9316-3d7fa6424706,43c0a2f9-62b6-44c6-bbd3-ddfba16677db,eabb509d-3896-4e83-8c3d-9f5ed2497a3b,impression,2024-12-14 14:38:30,Desktop,"South Christina, Kenya"
48efabcd-0783-4775-a5a8-196d1ccb1926,34d11117-c9f9-418c-9d8d-855acd4dad43,c667a07c-0e3c-4697-a5c2-80bfe1437748,impression,2024-10-08 16:54:12,Tablet,"North Lawrenceport, Burundi"
79bd43b4-03e0-4be1-a035-0b878e4542af,0e72420e-e27b-485e-9afa-e00d05f5f426,086263c3-e1fd-4fe8-9b74-12ec39b5aace,impression,2024-08-09 14:55:00,Desktop,"Barnesberg, Montserrat"
100b8442-b8c4-4db5-99de-76b165abaa6f,b360edd2-d9df-44a1-81c6-544e1289ebc8,7ebceefb-61fe-40a3-85e6-ef5d98df588e,impression,2024-07-13 01:29:14,Mobile,"Mccormickland, Kiribati"
ff10030d-ee02-4a7d-803b-2ade7d03a9ff,e7171aee-5e55-4e34-bddf-e40dba9dfdbb,17ac20de-a002-4b7c-adfd-3bc872db3d8e,click,2024-05-23 13:32:13,Desktop,"Paynechester, Bosnia and Herzegovina"
6e8ce92d-33d4-411f-975f-69d0bd1566cd,60c07149-2722-4749-ad1c-3e3ac8213b64,5bc7cab2-3974-4543-8a04-c71aa5a99656,impression,2024-12-10 19:57:07,Tablet,"Cunninghamfort, Mayotte"
f7f53963-1395-476e-a763-4b5857d10a86,4db6d471-4ff5-410d-8a52-83870f9e2055,,impression,2024-03-04 14:04:16,Tablet,"Paynechester, Bosnia and Herzegovina"
9a084b39-b66c-4286-9de4-235130b0d9c3,eb2411f4-6ba2-47bf-abb8-f8899fd1bb0d,44f52b1e-d0e7-42da-82c5-4e9dd5e45a61,impression,2023-07-10 01:46:42,Tablet,"North Jonathanhaven, San Marino"
dd479f96-3a6d-46e7-a70d-5bce727dcb42,4e3578dc-1d10-4d4d-b338-c0660b6dcd91,,impression,2024-02-29 14:02:29,Tablet,"Port Amandaborough, Japan"
27c2c5e4-5591-4632-9d89-3436503ee4da,9fb8baee-d2dc-496e-98ef-1510605e589e,73634d7f-dd9a-436b-be26-2faa558e8bb7,impression,2023-08-07 21:48:37,Mobile,"Kramerton, Aruba"
34f02d45-6f82-4e8e-a927-31e9b3b538ba,3f096c23-9cfc-4f4b-aeae-8c4d89a14167,,impression,2023-08-06 18:55:07,Desktop,"Reidstad, Thailand"
5699101b-a765-4ec3-b6bf-ce30da7bba0b,e3d08ff0-6dea-4c7d-ac43-62e9d6daa336,3459f295-4c96-40bd-927e-40a831336d79,impression,2024-06-26 18:21:05,Tablet,"Deborahburgh, Venezuela"
cc04bd28-adef-4a87-a153-e55a375dc3c8,7833e0d7-25c7-4d72-a29d-4090e9583edc,db5e6cc4-972b-4dd3-9421-019acd60cfe5,impression,2024-07-13 08:09:42,Mobile,"New Erin, Algeria"
f9b02879-222a-4c31-84a9-d8bcc6384fce,3849a4c7-3b11-41df-b514-8bb78b4d95b0,7ff361db-f06d-45a4-98ee-ae9fa5a8064b,conversion,2024-07-09 06:09:48,Tablet,"East Nathanielberg, Madagascar"
500abc97-c9ea-4579-8e51-610fd7ead1a6,9fdada11-0404-4739-9ce3-d1abe17bef81,,impression,2024-11-22 17:27:15,Mobile,"Marieland, Svalbard & Jan Mayen Islands"
2a6bf3b0-a411-4f19-8a92-dae39d88562f,1da287e0-69f9-4126-ac03-138d6daa2a3e,,click,2025-04-12 12:37:14,Desktop,"West Bradleyville, Angola"
16cb5a19-1a34-4278-b04d-a79a740d8f3a,77c7aa82-576c-4068-96cc-67178efcae0e,e6cd9db4-ef4f-4eab-bd56-7e377668cd77,impression,2023-06-30 12:12:47,Desktop,"Tammychester, Botswana"
cd0b608e-4225-4472-9e32-e006d86d8c67,53d9cc7e-24ad-48ca-9dd2-3a3542c11f1e,fbd2040c-4d42-4803-811d-def1897fcaaa,impression,2025-04-01 02:11:09,Tablet,"South Diana, Romania"
3cc94da2-978d-4c9c-a32d-09a9884d3e24,2ad22ccd-4572-4ca1-82ab-9dc98c6a1136,,impression,2023-07-04 17:27:03,Mobile,"Carrshire, Brazil"
038276c3-2cd2-4420-a2e4-f5be1299d1a6,f8ee747a-c115-4dde-a4cf-f88d08220f99,fe2d2529-45d7-417a-bfca-634acd7865ef,impression,2024-06-23 17:27:38,Mobile,"North Randy, Gambia"
e6d34ae7-315a-4b90-a1f0-96eb9b8080c7,0e6214dd-6086-4c57-a2ac-de9bb3b88afc,25051e58-e48b-43bb-9bc0-a2121a273774,impression,2024-12-09 04:02:30,Desktop,"South Christopher, Sri Lanka"
17028f08-1efe-45dd-9df8-ba14bfcefaec,8309cafd-c727-488f-a9ed-157aece65697,11dc1f31-2434-4713-8f3c-33c2fe7010e3,impression,2023-07-01 02:52:24,Desktop,"New Timothy, Lebanon"
4df95e57-fe75-418d-bf72-a0e69c758e04,4438331f-3ed6-4094-ac0e-a686e2fc3d0e,70f420b5-13c2-464e-b9a0-4a6a9b345f22,impression,2024-12-13 23:38:07,Tablet,"New Timothy, Lebanon"
461053cf-2cd4-4561-b87d-489e1cda2e0e,406d5b22-a758-46d8-89ca-3d780a18cae9,2740d5a6-d75c-4b73-966b-5ff3f8373fd1,click,2023-11-21 21:25:57,Desktop,"South Christopher, Sri Lanka"
05234142-0cee-4433-8de4-c6901b3f0a63,86c5d4ff-704c-4372-9753-b800ac1ebf58,,click,2025-02-15 11:11:10,Mobile,"Stephensstad, Reunion"
fd7cb539-11a4-4011-b3ee-e26ae23b33b7,19123ed0-0fcc-4eee-ada9-56c6f7754969,29875351-6827-4650-8890-17fa184bd6f6,click,2024-06-02 17:12:25,Desktop,"Sotoburgh, Northern Mariana Islands"
a5ae40e4-f036-4bb6-ae38-3dff5d4f03d9,1cf480d1-3708-4638-b47c-e8ccca7e4894,7cb362a3-05ac-4125-bd97-e2902abf9d01,click,2025-02-25 07:11:43,Tablet,"Marieland, Svalbard & Jan Mayen Islands"
02d97219-19a0-42ce-a47a-c0a47aaac38d,7288345a-df2e-4d9c-97e3-8a22615f8aee,48c8c0ef-27da-40a9-9bf7-322cf29395bd,click,2024-01-05 18:27:40,Mobile,"Port Lisaborough, Sudan"
e47adb0f-5db8-4179-bbd6-ee0ba30ce7b7,7c208fd9-ba94-4bf7-8a60-3394e2aed9de,b05a6dac-3971-4445-9b56-29840af7d192,impression,2025-02-23 13:23:50,Tablet,"Lake Peter, Oman"
4d1bd705-c991-4125-80be-16e423f7341d,39cbf0ae-332f-456c-9c5a-f52facefc3c1,453eaa8d-5309-41ee-ad15-1fb5efe587c0,click,2024-02-26 19:49:14,Desktop,"West Larry, Korea"
cbf3da27-0fb7-4cd4-944c-33e180fb2f68,842c9c6e-df26-4fca-b9ae-c23ffa341008,487180da-8c85-49d9-8cf7-3cdf38a8c77c,click,2023-11-04 20:08:20,Tablet,"South Diana, Romania"
457efe43-acfe-4258-a1df-c11f2b5bb510,9577822c-26ec-443f-8e44-9feb700579eb,7560d2b7-bc45-4d0f-8ebc-e86b19f8dbf5,impression,2024-02-05 04:43:23,Desktop,"Johnstad, Papua New Guinea"
68356f93-9933-4f33-8028-b68ad0ac2a02,f2a8871d-2577-4f36-9fc0-11e365018889,b27c4fd6-142f-4f1b-9436-95e4ced02afd,impression,2024-09-03 06:24:07,Mobile,"New Tonyafurt, Sao Tome and Principe"
b3df4f48-9902-4f3f-818a-1ec14022b81e,8ae3911e-004d-4af0-bf6f-36f1a545f4a2,39d14eea-eae3-4cb1-9ff0-f03819ea1afd,impression,2024-04-24 20:13:54,Tablet,"North Randy, Gambia"
2c6010c4-b585-45f3-94c0-b1dd65290290,0a787892-344c-41d4-9583-67907cb44bec,7951a46c-0145-4493-bc5f-c585c7779388,impression,2024-06-30 23:33:40,Desktop,"Paynechester, Bosnia and Herzegovina"
638c34c5-d9b8-41d3-b7de-3d2a6c09e9f1,f0da5b37-3bdb-4d30-9be5-41908d53f7f7,9177d6c8-ee3a-44a0-baff-f0842231c917,impression,2024-07-29 16:09:09,Desktop,"Jamesville, Estonia"
edc8fcb6-5869-4128-b029-6e6ac5ff0ed4,61374176-74a5-4937-bad0-997aad2f715d,54ed98ca-e588-40a1-96a5-274415df266b,click,2024-04-15 02:30:12,Desktop,"West David, Gambia"
0ab75adb-fc59-42a9-b49c-de78276a82e6,3c092fef-aad2-45d8-af85-6b6285489ccf,,impression,2023-05-12 18:41:09,Tablet,"Priceborough, Costa Rica"
275386b4-340f-4a82-bd16-5140a01505db,1fd1d954-63ea-4afb-8d79-9cc9cd492031,c667a07c-0e3c-4697-a5c2-80bfe1437748,impression,2023-08-25 10:18:39,Mobile,"South Diana, Romania"
40b0e040-b262-49f6-8e3c-7db16b44e9fd,8b8296ac-3b30-4412-8d86-497d0d062740,ff834706-587b-4ad3-bb74-d226416002ed,impression,2023-11-13 14:22:01,Mobile,"Michaelmouth, Nicaragua"
4235a31b-8e4f-458a-8026-57a3f8ee738e,ecc5ebcf-18f2-424a-b2d3-5703c5cce5a7,44f2f925-549a-4a40-95a3-9f55ac7445fb,click,2024-02-20 16:15:15,Tablet,"Lake Peter, Oman"
099271be-e105-4438-8b80-eac64b93ffab,799fcbec-8561-4d85-987a-8521b58c3af8,,impression,2023-08-03 09:53:00,Mobile,"South Diana, Romania"
cb77c17d-7798-40aa-b674-669fea9d53ad,ad5f85a7-b28a-4b06-8a41-ed741015b8ac,,impression,2024-08-05 21:11:16,Tablet,"Reidstad, Thailand"
b3e82871-2de1-4502-9423-f1ab68288d97,9577822c-26ec-443f-8e44-9feb700579eb,d31c698d-21c5-4477-8091-59939694d8bb,impression,2024-07-29 10:25:54,Desktop,"Port Kimland, Saint Martin"
3d0bd764-2289-4f23-91af-a073c0559ad8,86fad0ad-1729-4114-a813-860d2b31b590,d0b12ab8-79ea-49d6-9778-e2e81f67b585,impression,2024-09-23 11:32:48,Desktop,"Michaelmouth, Nicaragua"
9e65bbc3-b913-4497-b99b-657b94eede8c,bc7d6e59-debb-4593-ab04-cf1e140492b6,c239513e-6629-4192-a4d4-052248de2360,impression,2024-10-03 11:03:29,Tablet,"Johnberg, Saint Barthelemy"
8fd819ec-f56c-48df-845c-11721e6f7664,abbac603-088b-463c-9588-41b6bf876600,495d6444-ba27-4040-8005-6500f5d892f4,impression,2024-02-19 16:52:37,Tablet,"Mccormickland, Kiribati"
86952a87-1a16-48ae-b6bd-967b28285a90,16c11055-3263-4d16-a355-1fb2d5939308,3b1be119-a573-4542-808a-91e0004e07e1,impression,2023-05-13 19:14:02,Mobile,"Amyburgh, Serbia"
c9d8268d-1882-4ac3-bc7e-207a3c92dd2c,1473a9cb-7777-4450-ba1e-be195b4eb3b1,,impression,2024-02-15 02:23:12,Mobile,"Hendersonfort, Norfolk Island"
7101c115-a39f-4175-a273-8eb936c6b3f8,89f8dcdb-fabb-4220-9a07-94d564f33683,a8bef92e-5b3a-4303-8ff7-1cda2934dde6,impression,2025-03-04 15:08:25,Tablet,"South Jennifermouth, Ghana"
83386835-4050-438d-9015-cc9ea6c5f6c9,f2d69412-9b19-48be-9c41-3475ccbd9108,1205ba1b-0844-407d-afbb-5caffe78f307,impression,2025-02-24 09:13:59,Desktop,"East Angelaport, Slovakia (Slovak Republic)"
ff0fe7fe-57ba-484b-9754-95b54d3d2b82,4a7a735e-2220-486f-aaf1-28493ac5c891,62212fce-fa90-4dc5-b7b3-47ef3ff67f24,impression,2023-12-27 03:46:21,Tablet,"North Peggy, Burundi"
cd550cec-46e8-4761-ac00-7f069b89d17c,34df76f0-3313-4768-bce0-6c643ae19462,666a8694-55d6-4b6f-ac41-43f4153a0704,impression,2024-10-01 00:23:04,Mobile,"Ashleyhaven, United Arab Emirates"
a6a5fea6-c9eb-4f99-8641-3fe1f46f2c3f,7512454d-28f7-43e5-9ffb-4b7310751246,827cbc6d-578d-4aff-8caa-be92390ed7f0,impression,2023-10-15 05:04:27,Tablet,"Priceborough, Costa Rica"
ecae2057-08a2-4a72-b5ec-133642f6d41c,5ea92b87-405d-4cf4-98ec-ec4ee59f248f,,impression,2023-05-21 23:07:32,Mobile,"South Christina, Kenya"
fda91df3-f5f7-4f5a-ba93-061d2e39cbde,2eee7b33-8db8-468a-a0af-5edd39ee3e23,510e3960-3fc8-4069-9ea1-ee60e5e61f60,impression,2024-11-12 22:03:34,Desktop,"Kyliebury, Falkland Islands (Malvinas)"
b2c68c4a-f68b-45b6-a2e9-6b8d8b1c5c1b,2fff6ffc-5888-487e-a2a9-95aeeb51196e,70f420b5-13c2-464e-b9a0-4a6a9b345f22,impression,2024-04-16 18:59:03,Tablet,"Ashleyhaven, United Arab Emirates"
a9731484-21ef-421e-9d95-ab60b46050ad,0e72420e-e27b-485e-9afa-e00d05f5f426,9e51715a-65cc-45aa-b392-2840bde82efc,impression,2025-03-28 21:53:00,Tablet,"Paynechester, Bosnia and Herzegovina"
efb72199-aadf-4ab9-a3b4-d9691b3ef118,34df76f0-3313-4768-bce0-6c643ae19462,90004b0a-97b3-4551-ade8-dadfd0fa0a3b,conversion,2023-11-08 07:03:01,Tablet,"Deborahburgh, Venezuela"
540c6222-3286-4745-95fe-2a1c47a516f2,65a97877-e3d6-4061-b392-ebe8699c7706,eb15a39d-effe-4639-a7d3-894af19af60d,impression,2025-03-10 10:09:06,Desktop,"Ortizfort, Israel"
34bb6c4e-553c-454f-a653-7f0c98b90884,ecc5ebcf-18f2-424a-b2d3-5703c5cce5a7,284573ba-0e33-40c3-b0b7-5603501da6ce,impression,2024-01-27 23:04:23,Desktop,"Deborahburgh, Venezuela"
222ecad2-9941-45d4-8367-b8b5ce8552b3,f8ee747a-c115-4dde-a4cf-f88d08220f99,,impression,2023-04-29 09:26:37,Tablet,"Mccormickland, Kiribati"
e120fe3c-c247-440f-ad07-aec043b5a0d9,f5ad482f-b905-4ab3-b006-7a755aebc4ac,e90d2352-0f72-4dd0-bb94-232ce399398c,impression,2024-01-01 02:33:19,Mobile,"Barnesberg, Montserrat"
9ed7c21f-33a5-400d-b07d-34697c8ceab5,da297f0e-d17d-4667-b5fb-9aa434b3810c,7374e214-b6e0-4429-8d89-bffb1be7d72a,impression,2025-01-07 13:27:11,Desktop,"Priceborough, Costa Rica"
11c6aea9-bad9-4c15-9422-49e6db0f712e,c78bddad-14cf-4ad8-80a9-19cf34d584f3,7d3f8704-ff85-47dc-92f1-9a789441de28,click,2024-12-20 03:01:19,Desktop,"East Sydneychester, Uruguay"
822f8a19-5e55-4f40-9a64-018b13ba90b3,5ebd2c81-d8c0-4e0c-9d4e-d53f62622900,dab3274d-f749-4fea-a37e-79c96f6b1ec3,impression,2023-12-05 01:37:44,Desktop,"North Randy, Gambia"
41957f5c-1ef0-43e7-b0bc-e3cb4182ebe3,ac89623a-7d3f-475c-8414-e5d0c21728f0,,impression,2023-12-11 04:47:25,Tablet,"North Lawrenceport, Burundi"
23a3913b-0a9f-4592-bc87-c00a71252f85,1fd1d954-63ea-4afb-8d79-9cc9cd492031,3bad54dd-0f31-4d55-a480-2d825014704f,impression,2023-11-17 10:18:56,Desktop,"Johnstad, Papua New Guinea"
eaf9e94c-1c79-4e73-9fe6-59600ec2b174,4ba129db-ea04-44f3-8c9f-1a48f1b4f358,4fcc0238-5d55-41ad-9f54-db452656e4ae,impression,2025-01-27 08:04:26,Tablet,"East Nathanielberg, Madagascar"
a973b4eb-7570-4bb7-8742-6979eec43a8d,a2ac30b7-8657-4d53-90b6-7022460588bd,29a76859-769a-4ad8-b13a-a453d1e41332,impression,2024-04-29 12:43:17,Desktop,"Mccormickland, Kiribati"
06f13a81-81c1-4460-bcc8-fae2d0c32dfe,c705e4d6-8e9a-4c40-9579-29b82b4fdba2,b4bf1025-250a-4069-a64a-83fd565265e5,impression,2025-02-08 06:55:52,Mobile,"Chambersberg, Norfolk Island"
0a6eade8-21d6-405a-a4f0-ede9412276ca,f1cafcac-0f65-4b31-8fda-fdfc711b3c8e,c92c1f04-141c-4235-a0ea-7312e9d43209,impression,2024-10-05 10:03:50,Tablet,"North Randy, Gambia"
f6a52839-c8bd-4a01-a53d-5b8e84e59e8e,6417d308-40c3-4a78-ac0c-f56f9a04243c,93a395ee-bf65-4f34-9dd4-adf6605c2a11,click,2024-09-26 14:50:32,Desktop,"South Neil, Kyrgyz Republic"
63406a13-fdb5-4008-9ee4-596544b984da,105b2381-f906-4c15-af18-f795d36805e0,5b5cf679-8df3-49f5-83ee-cb0d7e0d5e4c,impression,2023-06-28 23:10:48,Tablet,"Barnesberg, Montserrat"
80cbbba3-e7ed-4793-9d68-40dacaa45d7c,5868b3d0-b08f-40ce-81a3-72e19a7d2d2d,94d2653f-8082-4629-b105-7109ab1b5c19,impression,2025-02-16 13:44:44,Tablet,"Port Ericmouth, Afghanistan"
fe0a60db-4c2e-47a4-9e07-ca56b970664a,40173226-2ea4-4369-ab9b-e5090632efe9,02bcea92-80de-4ec1-b685-caa2d6862091,impression,2023-10-07 17:42:34,Mobile,"Port Rachaelbury, Lithuania"
61b74a06-e745-439a-8a15-61b33f693850,364df61f-cc76-4c27-a8a1-de1f31decf4d,a7a65614-7e84-424b-9057-e8ea319e16a4,click,2023-07-27 01:24:10,Desktop,"Davidshire, Italy"
e9462fca-67d8-407b-9c15-33afa66eba53,d0f21516-8acc-4ed1-8201-d3232cb59565,70f6690e-7810-462e-99f4-4b7505c50ddd,impression,2023-12-03 01:38:12,Mobile,"Stephensstad, Reunion"
9a804bd0-55a7-4024-84c9-e1e9dfb625e4,8f032624-a434-47d2-a10a-77b9bf0ce2a4,dfc1c1e8-59a8-44ee-8dd3-ca64c27700d1,click,2024-11-11 08:17:19,Desktop,"Hendersonfort, Norfolk Island"
27a1b3bd-07d8-4741-a66a-c5482ddb297e,cee48571-b9fc-42be-93f7-f8c8bff3b921,0033f135-b916-46a6-99d7-dc8ee58813e8,impression,2024-03-22 20:27:20,Mobile,"Ortizfort, Israel"
7cefed83-90bc-48fe-8889-276d4f67c136,fab58bb7-c748-4877-967f-e4aff584d4a1,c4fe3efd-fef0-4623-b3e8-0dc3e07c87a8,impression,2024-12-04 21:15:25,Tablet,"Karenland, Montserrat"
5789a0a9-38a2-4a1d-817c-9ed0af7ab873,b5ae586a-e42a-4115-b106-aa8c81594174,961bb37b-432a-4c7d-ac0e-9b123e572587,impression,2025-01-14 02:44:16,Tablet,"New Erin, Algeria"
fa3e9bcc-2143-4d9a-abc6-b1c106643d0e,d8fea50b-e506-4898-ba55-630733973100,dadaff3e-d6d4-471f-92e9-b3788cb7ae55,impression,2023-12-18 21:41:39,Tablet,"South Christina, Kenya"
08ad4030-26b2-4d1a-a8f6-dc36e53e7cb5,0f3f6837-4418-4530-8c91-77e022236a29,2cc5ca72-d2b0-4949-9b91-79ecc14b0dbf,click,2023-11-08 22:37:39,Tablet,"Barnesberg, Montserrat"
f523664a-4529-4bce-9e2c-0332ec2327f7,a758c56f-52a7-4b70-8e3b-37e9aae1a2e4,0c538d01-c443-41ee-897c-587c6b5efd85,click,2024-10-30 18:04:51,Mobile,"Reidstad, Thailand"
f142e9db-9f07-4bdc-82eb-3abe69046ca0,d4512572-b6ba-4bd4-8352-c3fbadc76dcd,2c6a09d1-c5f4-4cda-ab56-1f17de81f9b1,impression,2024-03-02 09:28:55,Desktop,"South Diana, Romania"
a94240ec-046b-4c41-abab-87231f1d0d9a,ca3d88b1-b228-469a-9754-570725312f5c,67e97a13-5ece-4c58-b0b0-a44f87a1a49e,impression,2024-07-26 13:54:13,Tablet,"Brooksland, Norfolk Island"
a7144e4f-f5f9-4270-ae22-b3a179fd8d60,ea1401fb-dc9f-46d0-8a40-5dfa812c9afc,f4af5b62-cc1d-4f71-a302-25b884f517e4,impression,2024-08-27 02:17:21,Tablet,"Rosemouth, Nauru"
5c993ed5-dacf-4e07-8d8e-15a9b627926e,409fab69-149c-498d-b913-a5671fcc897b,15a22dd3-7e35-478b-8459-5f4d38c5cc10,conversion,2023-06-22 00:42:10,Desktop,"West Robertland, Brazil"
bc5fe8b3-291b-4525-bb15-01881c3441b6,9b1a4a5a-3cff-44e2-9888-4d44fabde44f,61e51c15-0957-4c9f-8d9b-cd5618f7bf0c,impression,2023-09-06 15:39:01,Desktop,"Lake Peter, Oman"
4033c7e9-4c8b-4c23-8698-f77b6a7fad2c,a72b7d26-63d9-4329-a8ca-432a4ef3551e,,click,2024-03-21 18:28:10,Mobile,"Port Lisaborough, Sudan"
50aeff27-f4ab-4167-992a-135ed5a2707c,89f8dcdb-fabb-4220-9a07-94d564f33683,958829e4-5ce1-4e63-9ca2-c5b39c72653d,impression,2023-09-24 20:52:47,Tablet,"Port Monicaburgh, Haiti"
2192799f-3003-4306-94c0-3a805e2046aa,efcba7f4-3482-452c-9f5e-7570bce60a52,bff8492e-30b3-484b-8931-675b6a8c953b,impression,2025-03-23 03:53:48,Mobile,"Port Emily, South Georgia and the South Sandwich Islands"
d533385b-689a-478c-8b40-96c045f9ba03,ffb4af9c-9dbc-4ca7-87c8-80c1731e9583,b8657496-a1c7-4f07-b3d3-e0c8127cc2bf,impression,2025-01-12 16:10:43,Tablet,"Matthewshire, Bulgaria"
e00aa514-9f9c-408a-8553-f14834707e26,bc7d6e59-debb-4593-ab04-cf1e140492b6,8ba665b8-5134-434c-8e38-a09087cf2f90,impression,2024-02-23 22:28:51,Tablet,"Ortizfort, Israel"
0073fdcb-9995-4f69-86c0-d440cf23cd0c,31d7e8ea-e585-4a85-bb41-cf910e54ba0e,6d3c2937-4c02-4a72-8437-2ee340587d8c,impression,2024-11-09 04:29:14,Tablet,"Marieland, Svalbard & Jan Mayen Islands"
5deed6bf-2cd8-43d7-a21a-64850e3242db,5645d1cf-0d32-4686-b20d-9b8ba9825794,,impression,2024-04-23 23:16:13,Mobile,"North Alyssa, Algeria"
d0e1f563-a852-4bc1-83e8-499448137f9b,2a6de877-d850-434e-b1d6-cab89fad819a,d867ac59-fd3d-49fd-9382-8c528d81755e,impression,2024-11-23 14:15:23,Desktop,"Bensonfort, Barbados"
812a1d06-bed7-4c55-8ba1-d46d39c89d98,ffc5320c-043c-486f-bfd4-f5a6fd5af824,1a6c4f32-7a5e-43bf-a468-a76962b2b822,impression,2024-05-18 20:33:34,Mobile,"Port Amandaborough, Japan"
a845e3d9-709f-4313-b8fc-2547ea44f39e,c742a6e5-ffca-4997-bb50-54dd7feddb93,,impression,2025-02-15 05:50:57,Mobile,"Port Rachaelbury, Lithuania"
25cfa212-057d-453f-864c-6c9791da04e5,8d95360d-87c8-4d26-b93d-8b67c4cae381,c0acbfb1-fa17-4920-b695-dda55fa4befd,impression,2024-01-29 02:28:00,Tablet,"East Angelaport, Slovakia (Slovak Republic)"
7d377adf-b6b3-4c45-b5a0-ff574ac1c3f1,276041bb-3413-4dd3-af59-8fd01feba8a3,821514e8-4c35-4bf3-af80-24f6613fe007,impression,2025-01-10 09:08:55,Desktop,"Karenland, Montserrat"
